t,z,V,Mach,alpha,q_total,T_surface,T_bulk,thickness,TPS_failed
72,91869.4,7830.03,26.5364,0.0937287,5.42723e+06,1390.71,300.25,0.0463693,0
72.01,91862,7830.04,26.5364,0.093741,5.42991e+06,1391.28,300.251,0.0463562,0
72.02,91854.7,7830.04,26.5364,0.0937533,5.43258e+06,1391.84,300.251,0.0463431,0
72.03,91847.4,7830.05,26.5364,0.0937656,5.43526e+06,1392.41,300.251,0.04633,0
72.04,91840.1,7830.05,26.5364,0.0937778,5.43794e+06,1392.97,300.251,0.0463169,0
72.05,91832.7,7830.06,26.5365,0.0937901,5.44062e+06,1393.54,300.251,0.0463038,0
72.06,91825.4,7830.06,26.5365,0.0938024,5.44331e+06,1394.1,300.252,0.0462907,0
72.07,91818.1,7830.07,26.5365,0.0938147,5.44599e+06,1394.67,300.252,0.0462775,0
72.08,91810.7,7830.08,26.5365,0.0938269,5.44868e+06,1395.24,300.252,0.0462644,0
72.09,91803.4,7830.08,26.5365,0.0938392,5.45137e+06,1395.81,300.252,0.0462513,0
72.1,91796,7830.09,26.5365,0.0938515,5.45406e+06,1396.37,300.252,0.0462381,0
72.11,91788.7,7830.09,26.5366,0.0938638,5.45675e+06,1396.94,300.252,0.046225,0
72.12,91781.4,7830.1,26.5366,0.0938761,5.45944e+06,1397.51,300.253,0.0462118,0
72.13,91774,7830.1,26.5366,0.0938883,5.46214e+06,1398.08,300.253,0.0461987,0
72.14,91766.7,7830.11,26.5366,0.0939006,5.46483e+06,1398.65,300.253,0.0461855,0
72.15,91759.3,7830.11,26.5366,0.0939129,5.46753e+06,1399.22,300.253,0.0461723,0
72.16,91752,7830.12,26.5367,0.0939252,5.47023e+06,1399.79,300.253,0.0461591,0
72.17,91744.7,7830.13,26.5367,0.0939375,5.47293e+06,1400.36,300.254,0.046146,0
72.18,91737.3,7830.13,26.5367,0.0939497,5.47564e+06,1400.94,300.254,0.0461328,0
72.19,91730,7830.14,26.5367,0.093962,5.47834e+06,1401.51,300.254,0.0461196,0
72.2,91722.6,7830.14,26.5367,0.0939743,5.48105e+06,1402.08,300.254,0.0461064,0
72.21,91715.3,7830.15,26.5368,0.0939866,5.48375e+06,1402.65,300.254,0.0460932,0
72.22,91707.9,7830.15,26.5368,0.0939989,5.48646e+06,1403.23,300.255,0.04608,0
72.23,91700.6,7830.16,26.5368,0.0940112,5.48918e+06,1403.8,300.255,0.0460667,0
72.24,91693.2,7830.16,26.5368,0.0940234,5.49189e+06,1404.38,300.255,0.0460535,0
72.25,91685.9,7830.17,26.5368,0.0940357,5.4946e+06,1404.95,300.255,0.0460403,0
72.26,91678.5,7830.18,26.5368,0.094048,5.49732e+06,1405.52,300.255,0.046027,0
72.27,91671.2,7830.18,26.5369,0.0940603,5.50004e+06,1406.1,300.256,0.0460138,0
72.28,91663.8,7830.19,26.5369,0.0940726,5.50276e+06,1406.68,300.256,0.0460005,0
72.29,91656.4,7830.19,26.5369,0.0940849,5.50548e+06,1407.25,300.256,0.0459873,0
72.3,91649.1,7830.2,26.5369,0.0940971,5.50821e+06,1407.83,300.256,0.045974,0
72.31,91641.7,7830.2,26.5369,0.0941094,5.51093e+06,1408.41,300.256,0.0459608,0
72.32,91634.4,7830.21,26.537,0.0941217,5.51366e+06,1408.98,300.257,0.0459475,0
72.33,91627,7830.21,26.537,0.094134,5.51639e+06,1409.56,300.257,0.0459342,0
72.34,91619.7,7830.22,26.537,0.0941463,5.51912e+06,1410.14,300.257,0.0459209,0
72.35,91612.3,7830.22,26.537,0.0941586,5.52185e+06,1410.72,300.257,0.0459076,0
72.36,91604.9,7830.23,26.537,0.0941708,5.52458e+06,1411.3,300.257,0.0458943,0
72.37,91597.6,7830.24,26.5371,0.0941831,5.52732e+06,1411.88,300.258,0.045881,0
72.38,91590.2,7830.24,26.5371,0.0941954,5.53005e+06,1412.46,300.258,0.0458677,0
72.39,91582.8,7830.25,26.5371,0.0942077,5.53279e+06,1413.04,300.258,0.0458544,0
72.4,91575.5,7830.25,26.5371,0.09422,5.53553e+06,1413.62,300.258,0.0458411,0
72.41,91568.1,7830.26,26.5371,0.0942323,5.53828e+06,1414.2,300.258,0.0458278,0
72.42,91560.7,7830.26,26.5371,0.0942446,5.54102e+06,1414.78,300.259,0.0458144,0
72.43,91553.4,7830.27,26.5372,0.0942569,5.54377e+06,1415.37,300.259,0.0458011,0
72.44,91546,7830.27,26.5372,0.0942691,5.54651e+06,1415.95,300.259,0.0457877,0
72.45,91538.6,7830.28,26.5372,0.0942814,5.54926e+06,1416.53,300.259,0.0457744,0
72.46,91531.3,7830.29,26.5372,0.0942937,5.55201e+06,1417.12,300.259,0.045761,0
72.47,91523.9,7830.29,26.5372,0.094306,5.55477e+06,1417.7,300.26,0.0457477,0
72.48,91516.5,7830.3,26.5373,0.0943183,5.55752e+06,1418.28,300.26,0.0457343,0
72.49,91509.1,7830.3,26.5373,0.0943306,5.56028e+06,1418.87,300.26,0.0457209,0
72.5,91501.8,7830.31,26.5373,0.0943429,5.56303e+06,1419.45,300.26,0.0457075,0
72.51,91494.4,7830.31,26.5373,0.0943552,5.56579e+06,1420.04,300.26,0.0456942,0
72.52,91487,7830.32,26.5373,0.0943675,5.56855e+06,1420.63,300.261,0.0456808,0
72.53,91479.6,7830.32,26.5374,0.0943797,5.57132e+06,1421.21,300.261,0.0456674,0
72.54,91472.2,7830.33,26.5374,0.094392,5.57408e+06,1421.8,300.261,0.045654,0
72.55,91464.9,7830.33,26.5374,0.0944043,5.57685e+06,1422.39,300.261,0.0456406,0
72.56,91457.5,7830.34,26.5374,0.0944166,5.57962e+06,1422.98,300.261,0.0456271,0
72.57,91450.1,7830.35,26.5374,0.0944289,5.58239e+06,1423.56,300.262,0.0456137,0
72.58,91442.7,7830.35,26.5374,0.0944412,5.58516e+06,1424.15,300.262,0.0456003,0
72.59,91435.3,7830.36,26.5375,0.0944535,5.58793e+06,1424.74,300.262,0.0455868,0
72.6,91427.9,7830.36,26.5375,0.0944658,5.5907e+06,1425.33,300.262,0.0455734,0
72.61,91420.6,7830.37,26.5375,0.0944781,5.59348e+06,1425.92,300.262,0.04556,0
72.62,91413.2,7830.37,26.5375,0.0944904,5.59626e+06,1426.51,300.263,0.0455465,0
72.63,91405.8,7830.38,26.5375,0.0945027,5.59904e+06,1427.1,300.263,0.045533,0
72.64,91398.4,7830.38,26.5376,0.094515,5.60182e+06,1427.69,300.263,0.0455196,0
72.65,91391,7830.39,26.5376,0.0945273,5.60461e+06,1428.29,300.263,0.0455061,0
72.66,91383.6,7830.4,26.5376,0.0945396,5.60739e+06,1428.88,300.263,0.0454926,0
72.67,91376.2,7830.4,26.5376,0.0945519,5.61018e+06,1429.47,300.264,0.0454791,0
72.68,91368.8,7830.41,26.5376,0.0945641,5.61297e+06,1430.06,300.264,0.0454657,0
72.69,91361.4,7830.41,26.5376,0.0945764,5.61576e+06,1430.66,300.264,0.0454522,0
72.7,91354,7830.42,26.5377,0.0945887,5.61855e+06,1431.25,300.264,0.0454387,0
72.71,91346.6,7830.42,26.5377,0.094601,5.62134e+06,1431.85,300.264,0.0454251,0
72.72,91339.2,7830.43,26.5377,0.0946133,5.62414e+06,1432.44,300.265,0.0454116,0
72.73,91331.8,7830.43,26.5377,0.0946256,5.62694e+06,1433.04,300.265,0.0453981,0
72.74,91324.4,7830.44,26.5377,0.0946379,5.62974e+06,1433.63,300.265,0.0453846,0
72.75,91317,7830.44,26.5378,0.0946502,5.63254e+06,1434.23,300.265,0.045371,0
72.76,91309.6,7830.45,26.5378,0.0946625,5.63534e+06,1434.83,300.265,0.0453575,0
72.77,91302.2,7830.46,26.5378,0.0946748,5.63814e+06,1435.42,300.266,0.045344,0
72.78,91294.8,7830.46,26.5378,0.0946871,5.64095e+06,1436.02,300.266,0.0453304,0
72.79,91287.4,7830.47,26.5378,0.0946994,5.64376e+06,1436.62,300.266,0.0453169,0
72.8,91280,7830.47,26.5379,0.0947117,5.64657e+06,1437.22,300.266,0.0453033,0
72.81,91272.6,7830.48,26.5379,0.094724,5.64938e+06,1437.82,300.266,0.0452897,0
72.82,91265.2,7830.48,26.5379,0.0947363,5.65219e+06,1438.42,300.267,0.0452761,0
72.83,91257.8,7830.49,26.5379,0.0947486,5.65501e+06,1439.02,300.267,0.0452626,0
72.84,91250.4,7830.49,26.5379,0.0947609,5.65783e+06,1439.62,300.267,0.045249,0
72.85,91243,7830.5,26.5379,0.0947732,5.66064e+06,1440.22,300.267,0.0452354,0
72.86,91235.6,7830.5,26.538,0.0947855,5.66346e+06,1440.82,300.268,0.0452218,0
72.87,91228.2,7830.51,26.538,0.0947978,5.66629e+06,1441.42,300.268,0.0452082,0
72.88,91220.8,7830.51,26.538,0.0948101,5.66911e+06,1442.02,300.268,0.0451946,0
72.89,91213.3,7830.52,26.538,0.0948224,5.67194e+06,1442.63,300.268,0.0451809,0
72.9,91205.9,7830.53,26.538,0.0948347,5.67476e+06,1443.23,300.268,0.0451673,0
72.91,91198.5,7830.53,26.5381,0.094847,5.67759e+06,1443.83,300.269,0.0451537,0
72.92,91191.1,7830.54,26.5381,0.0948593,5.68042e+06,1444.44,300.269,0.04514,0
72.93,91183.7,7830.54,26.5381,0.0948716,5.68326e+06,1445.04,300.269,0.0451264,0
72.94,91176.3,7830.55,26.5381,0.0948839,5.68609e+06,1445.65,300.269,0.0451128,0
72.95,91168.8,7830.55,26.5381,0.0948962,5.68893e+06,1446.25,300.269,0.0450991,0
72.96,91161.4,7830.56,26.5381,0.0949085,5.69177e+06,1446.86,300.27,0.0450854,0
72.97,91154,7830.56,26.5382,0.0949208,5.69461e+06,1447.46,300.27,0.0450718,0
72.98,91146.6,7830.57,26.5382,0.0949331,5.69745e+06,1448.07,300.27,0.0450581,0
72.99,91139.2,7830.57,26.5382,0.0949455,5.70029e+06,1448.68,300.27,0.0450444,0
73,91131.7,7830.58,26.5382,0.0949578,5.70314e+06,1449.29,300.27,0.0450307,0
73.01,91124.3,7830.59,26.5382,0.0949701,5.70598e+06,1449.89,300.271,0.045017,0
73.02,91116.9,7830.59,26.5383,0.0949824,5.70883e+06,1450.5,300.271,0.0450033,0
73.03,91109.5,7830.6,26.5383,0.0949947,5.71168e+06,1451.11,300.271,0.0449896,0
73.04,91102,7830.6,26.5383,0.095007,5.71453e+06,1451.72,300.271,0.0449759,0
73.05,91094.6,7830.61,26.5383,0.0950193,5.71739e+06,1452.33,300.272,0.0449622,0
73.06,91087.2,7830.61,26.5383,0.0950316,5.72024e+06,1452.94,300.272,0.0449485,0
73.07,91079.7,7830.62,26.5383,0.0950439,5.7231e+06,1453.55,300.272,0.0449348,0
73.08,91072.3,7830.62,26.5384,0.0950562,5.72596e+06,1454.16,300.272,0.044921,0
73.09,91064.9,7830.63,26.5384,0.0950685,5.72882e+06,1454.78,300.272,0.0449073,0
73.1,91057.4,7830.63,26.5384,0.0950808,5.73169e+06,1455.39,300.273,0.0448935,0
73.11,91050,7830.64,26.5384,0.0950931,5.73455e+06,1456,300.273,0.0448798,0
73.12,91042.6,7830.64,26.5384,0.0951054,5.73742e+06,1456.61,300.273,0.044866,0
73.13,91035.1,7830.65,26.5385,0.0951178,5.74029e+06,1457.23,300.273,0.0448522,0
73.14,91027.7,7830.66,26.5385,0.0951301,5.74316e+06,1457.84,300.273,0.0448385,0
73.15,91020.3,7830.66,26.5385,0.0951424,5.74603e+06,1458.46,300.274,0.0448247,0
73.16,91012.8,7830.67,26.5385,0.0951547,5.7489e+06,1459.07,300.274,0.0448109,0
73.17,91005.4,7830.67,26.5385,0.095167,5.75178e+06,1459.69,300.274,0.0447971,0
73.18,90997.9,7830.68,26.5385,0.0951793,5.75466e+06,1460.3,300.274,0.0447833,0
73.19,90990.5,7830.68,26.5386,0.0951916,5.75753e+06,1460.92,300.275,0.0447695,0
73.2,90983,7830.69,26.5386,0.0952039,5.76042e+06,1461.54,300.275,0.0447557,0
73.21,90975.6,7830.69,26.5386,0.0952162,5.7633e+06,1462.15,300.275,0.0447419,0
73.22,90968.2,7830.7,26.5386,0.0952286,5.76618e+06,1462.77,300.275,0.0447281,0
73.23,90960.7,7830.7,26.5386,0.0952409,5.76907e+06,1463.39,300.275,0.0447142,0
73.24,90953.3,7830.71,26.5387,0.0952532,5.77196e+06,1464.01,300.276,0.0447004,0
73.25,90945.8,7830.71,26.5387,0.0952655,5.77485e+06,1464.63,300.276,0.0446866,0
73.26,90938.4,7830.72,26.5387,0.0952778,5.77774e+06,1465.25,300.276,0.0446727,0
73.27,90930.9,7830.72,26.5387,0.0952901,5.78063e+06,1465.87,300.276,0.0446589,0
73.28,90923.5,7830.73,26.5387,0.0953024,5.78353e+06,1466.49,300.277,0.044645,0
73.29,90916,7830.74,26.5387,0.0953148,5.78643e+06,1467.11,300.277,0.0446311,0
73.3,90908.6,7830.74,26.5388,0.0953271,5.78933e+06,1467.73,300.277,0.0446173,0
73.31,90901.1,7830.75,26.5388,0.0953394,5.79223e+06,1468.35,300.277,0.0446034,0
73.32,90893.7,7830.75,26.5388,0.0953517,5.79513e+06,1468.98,300.277,0.0445895,0
73.33,90886.2,7830.76,26.5388,0.095364,5.79803e+06,1469.6,300.278,0.0445756,0
73.34,90878.7,7830.76,26.5388,0.0953763,5.80094e+06,1470.22,300.278,0.0445617,0
73.35,90871.3,7830.77,26.5389,0.0953887,5.80385e+06,1470.85,300.278,0.0445478,0
73.36,90863.8,7830.77,26.5389,0.095401,5.80676e+06,1471.47,300.278,0.0445339,0
73.37,90856.4,7830.78,26.5389,0.0954133,5.80967e+06,1472.1,300.279,0.04452,0
73.38,90848.9,7830.78,26.5389,0.0954256,5.81259e+06,1472.72,300.279,0.0445061,0
73.39,90841.4,7830.79,26.5389,0.0954379,5.8155e+06,1473.35,300.279,0.0444921,0
73.4,90834,7830.79,26.5389,0.0954502,5.81842e+06,1473.97,300.279,0.0444782,0
73.41,90826.5,7830.8,26.539,0.0954626,5.82134e+06,1474.6,300.279,0.0444643,0
73.42,90819,7830.8,26.539,0.0954749,5.82426e+06,1475.23,300.28,0.0444503,0
73.43,90811.6,7830.81,26.539,0.0954872,5.82718e+06,1475.86,300.28,0.0444364,0
73.44,90804.1,7830.82,26.539,0.0954995,5.83011e+06,1476.48,300.28,0.0444224,0
73.45,90796.6,7830.82,26.539,0.0955118,5.83303e+06,1477.11,300.28,0.0444084,0
73.46,90789.2,7830.83,26.5391,0.0955242,5.83596e+06,1477.74,300.281,0.0443945,0
73.47,90781.7,7830.83,26.5391,0.0955365,5.83889e+06,1478.37,300.281,0.0443805,0
73.48,90774.2,7830.84,26.5391,0.0955488,5.84182e+06,1479,300.281,0.0443665,0
73.49,90766.8,7830.84,26.5391,0.0955611,5.84476e+06,1479.63,300.281,0.0443525,0
73.5,90759.3,7830.85,26.5391,0.0955734,5.84769e+06,1480.26,300.281,0.0443385,0
73.51,90751.8,7830.85,26.5391,0.0955858,5.85063e+06,1480.9,300.282,0.0443245,0
73.52,90744.4,7830.86,26.5392,0.0955981,5.85357e+06,1481.53,300.282,0.0443105,0
73.53,90736.9,7830.86,26.5392,0.0956104,5.85651e+06,1482.16,300.282,0.0442965,0
73.54,90729.4,7830.87,26.5392,0.0956227,5.85946e+06,1482.79,300.282,0.0442824,0
73.55,90721.9,7830.87,26.5392,0.0956351,5.8624e+06,1483.43,300.283,0.0442684,0
73.56,90714.4,7830.88,26.5392,0.0956474,5.86535e+06,1484.06,300.283,0.0442544,0
73.57,90707,7830.88,26.5393,0.0956597,5.8683e+06,1484.7,300.283,0.0442403,0
73.58,90699.5,7830.89,26.5393,0.095672,5.87125e+06,1485.33,300.283,0.0442263,0
73.59,90692,7830.89,26.5393,0.0956844,5.8742e+06,1485.97,300.283,0.0442122,0
73.6,90684.5,7830.9,26.5393,0.0956967,5.87715e+06,1486.6,300.284,0.0441982,0
73.61,90677,7830.91,26.5393,0.095709,5.88011e+06,1487.24,300.284,0.0441841,0
73.62,90669.6,7830.91,26.5393,0.0957213,5.88307e+06,1487.88,300.284,0.04417,0
73.63,90662.1,7830.92,26.5394,0.0957337,5.88603e+06,1488.51,300.284,0.044156,0
73.64,90654.6,7830.92,26.5394,0.095746,5.88899e+06,1489.15,300.285,0.0441419,0
73.65,90647.1,7830.93,26.5394,0.0957583,5.89195e+06,1489.79,300.285,0.0441278,0
73.66,90639.6,7830.93,26.5394,0.0957707,5.89492e+06,1490.43,300.285,0.0441137,0
73.67,90632.1,7830.94,26.5394,0.095783,5.89789e+06,1491.07,300.285,0.0440996,0
73.68,90624.6,7830.94,26.5394,0.0957953,5.90086e+06,1491.71,300.285,0.0440855,0
73.69,90617.1,7830.95,26.5395,0.0958076,5.90383e+06,1492.35,300.286,0.0440713,0
73.7,90609.6,7830.95,26.5395,0.09582,5.9068e+06,1492.99,300.286,0.0440572,0
73.71,90602.2,7830.96,26.5395,0.0958323,5.90978e+06,1493.63,300.286,0.0440431,0
73.72,90594.7,7830.96,26.5395,0.0958446,5.91275e+06,1494.27,300.286,0.044029,0
73.73,90587.2,7830.97,26.5395,0.095857,5.91573e+06,1494.92,300.287,0.0440148,0
73.74,90579.7,7830.97,26.5396,0.0958693,5.91871e+06,1495.56,300.287,0.0440007,0
73.75,90572.2,7830.98,26.5396,0.0958816,5.92169e+06,1496.2,300.287,0.0439865,0
73.76,90564.7,7830.98,26.5396,0.0958939,5.92468e+06,1496.85,300.287,0.0439723,0
73.77,90557.2,7830.99,26.5396,0.0959063,5.92766e+06,1497.49,300.288,0.0439582,0
73.78,90549.7,7830.99,26.5396,0.0959186,5.93065e+06,1498.14,300.288,0.043944,0
73.79,90542.2,7831,26.5396,0.0959309,5.93364e+06,1498.78,300.288,0.0439298,0
73.8,90534.7,7831,26.5397,0.0959433,5.93663e+06,1499.43,300.288,0.0439156,0
73.81,90527.2,7831.01,26.5397,0.0959556,5.93963e+06,1500.07,300.289,0.0439014,0
73.82,90519.7,7831.02,26.5397,0.0959679,5.94262e+06,1500.72,300.289,0.0438872,0
73.83,90512.2,7831.02,26.5397,0.0959803,5.94562e+06,1501.37,300.289,0.043873,0
73.84,90504.7,7831.03,26.5397,0.0959926,5.94862e+06,1502.02,300.289,0.0438588,0
73.85,90497.2,7831.03,26.5397,0.0960049,5.95162e+06,1502.66,300.289,0.0438446,0
73.86,90489.7,7831.04,26.5398,0.0960173,5.95462e+06,1503.31,300.29,0.0438304,0
73.87,90482.1,7831.04,26.5398,0.0960296,5.95763e+06,1503.96,300.29,0.0438161,0
73.88,90474.6,7831.05,26.5398,0.096042,5.96064e+06,1504.61,300.29,0.0438019,0
73.89,90467.1,7831.05,26.5398,0.0960543,5.96365e+06,1505.26,300.29,0.0437877,0
73.9,90459.6,7831.06,26.5398,0.0960666,5.96666e+06,1505.91,300.291,0.0437734,0
73.91,90452.1,7831.06,26.5399,0.096079,5.96967e+06,1506.57,300.291,0.0437591,0
73.92,90444.6,7831.07,26.5399,0.0960913,5.97268e+06,1507.22,300.291,0.0437449,0
73.93,90437.1,7831.07,26.5399,0.0961036,5.9757e+06,1507.87,300.291,0.0437306,0
73.94,90429.6,7831.08,26.5399,0.096116,5.97872e+06,1508.52,300.292,0.0437163,0
73.95,90422,7831.08,26.5399,0.0961283,5.98174e+06,1509.18,300.292,0.0437021,0
73.96,90414.5,7831.09,26.5399,0.0961407,5.98476e+06,1509.83,300.292,0.0436878,0
73.97,90407,7831.09,26.54,0.096153,5.98778e+06,1510.49,300.292,0.0436735,0
73.98,90399.5,7831.1,26.54,0.0961653,5.99081e+06,1511.14,300.293,0.0436592,0
73.99,90392,7831.1,26.54,0.0961777,5.99384e+06,1511.8,300.293,0.0436449,0
74,90384.4,7831.11,26.54,0.09619,5.99687e+06,1512.45,300.293,0.0436305,0
74.01,90376.9,7831.11,26.54,0.0962024,5.9999e+06,1513.11,300.293,0.0436162,0
74.02,90369.4,7831.12,26.54,0.0962147,6.00293e+06,1513.77,300.293,0.0436019,0
74.03,90361.9,7831.12,26.5401,0.096227,6.00597e+06,1514.42,300.294,0.0435876,0
74.04,90354.4,7831.13,26.5401,0.0962394,6.00901e+06,1515.08,300.294,0.0435732,0
74.05,90346.8,7831.13,26.5401,0.0962517,6.01205e+06,1515.74,300.294,0.0435589,0
74.06,90339.3,7831.14,26.5401,0.0962641,6.01509e+06,1516.4,300.294,0.0435445,0
74.07,90331.8,7831.15,26.5401,0.0962764,6.01813e+06,1517.06,300.295,0.0435302,0
74.08,90324.2,7831.15,26.5402,0.0962888,6.02118e+06,1517.72,300.295,0.0435158,0
74.09,90316.7,7831.16,26.5402,0.0963011,6.02422e+06,1518.38,300.295,0.0435014,0
74.1,90309.2,7831.16,26.5402,0.0963134,6.02727e+06,1519.04,300.295,0.043487,0
74.11,90301.7,7831.17,26.5402,0.0963258,6.03032e+06,1519.7,300.296,0.0434726,0
74.12,90294.1,7831.17,26.5402,0.0963381,6.03337e+06,1520.36,300.296,0.0434583,0
74.13,90286.6,7831.18,26.5402,0.0963505,6.03643e+06,1521.03,300.296,0.0434439,0
74.14,90279.1,7831.18,26.5403,0.0963628,6.03949e+06,1521.69,300.296,0.0434295,0
74.15,90271.5,7831.19,26.5403,0.0963752,6.04254e+06,1522.35,300.297,0.043415,0
74.16,90264,7831.19,26.5403,0.0963875,6.04561e+06,1523.02,300.297,0.0434006,0
74.17,90256.5,7831.2,26.5403,0.0963999,6.04867e+06,1523.68,300.297,0.0433862,0
74.18,90248.9,7831.2,26.5403,0.0964122,6.05173e+06,1524.35,300.297,0.0433718,0
74.19,90241.4,7831.21,26.5403,0.0964246,6.0548e+06,1525.01,300.298,0.0433573,0
74.2,90233.8,7831.21,26.5404,0.0964369,6.05787e+06,1525.68,300.298,0.0433429,0
74.21,90226.3,7831.22,26.5404,0.0964493,6.06094e+06,1526.35,300.298,0.0433284,0
74.22,90218.8,7831.22,26.5404,0.0964616,6.06401e+06,1527.01,300.298,0.043314,0
74.23,90211.2,7831.23,26.5404,0.096474,6.06708e+06,1527.68,300.299,0.0432995,0
74.24,90203.7,7831.23,26.5404,0.0964863,6.07016e+06,1528.35,300.299,0.043285,0
74.25,90196.1,7831.24,26.5404,0.0964987,6.07324e+06,1529.02,300.299,0.0432706,0
74.26,90188.6,7831.24,26.5405,0.096511,6.07632e+06,1529.69,300.299,0.0432561,0
74.27,90181,7831.25,26.5405,0.0965234,6.0794e+06,1530.36,300.3,0.0432416,0
74.28,90173.5,7831.25,26.5405,0.0965357,6.08248e+06,1531.03,300.3,0.0432271,0
74.29,90165.9,7831.26,26.5405,0.0965481,6.08557e+06,1531.7,300.3,0.0432126,0
74.3,90158.4,7831.26,26.5405,0.0965604,6.08866e+06,1532.37,300.3,0.0431981,0
74.31,90150.8,7831.27,26.5406,0.0965728,6.09175e+06,1533.04,300.301,0.0431836,0
74.32,90143.3,7831.27,26.5406,0.0965851,6.09484e+06,1533.72,300.301,0.0431691,0
74.33,90135.7,7831.28,26.5406,0.0965975,6.09793e+06,1534.39,300.301,0.0431545,0
74.34,90128.2,7831.28,26.5406,0.0966098,6.10103e+06,1535.06,300.301,0.04314,0
74.35,90120.6,7831.29,26.5406,0.0966222,6.10412e+06,1535.74,300.302,0.0431254,0
74.36,90113.1,7831.29,26.5406,0.0966345,6.10722e+06,1536.41,300.302,0.0431109,0
74.37,90105.5,7831.3,26.5407,0.0966469,6.11033e+06,1537.09,300.302,0.0430963,0
74.38,90097.9,7831.3,26.5407,0.0966593,6.11343e+06,1537.76,300.302,0.0430818,0
74.39,90090.4,7831.31,26.5407,0.0966716,6.11653e+06,1538.44,300.303,0.0430672,0
74.4,90082.8,7831.31,26.5407,0.096684,6.11964e+06,1539.11,300.303,0.0430526,0
74.41,90075.3,7831.32,26.5407,0.0966963,6.12275e+06,1539.79,300.303,0.0430381,0
74.42,90067.7,7831.32,26.5407,0.0967087,6.12586e+06,1540.47,300.303,0.0430235,0
74.43,90060.1,7831.33,26.5408,0.096721,6.12898e+06,1541.15,300.304,0.0430089,0
74.44,90052.6,7831.33,26.5408,0.0967334,6.13209e+06,1541.83,300.304,0.0429943,0
74.45,90045,7831.34,26.5408,0.0967458,6.13521e+06,1542.51,300.304,0.0429797,0
74.46,90037.5,7831.35,26.5408,0.0967581,6.13833e+06,1543.19,300.304,0.0429651,0
74.47,90029.9,7831.35,26.5408,0.0967705,6.14145e+06,1543.87,300.305,0.0429504,0
74.48,90022.3,7831.36,26.5408,0.0967828,6.14457e+06,1544.55,300.305,0.0429358,0
74.49,90014.8,7831.36,26.5409,0.0967952,6.1477e+06,1545.23,300.305,0.0429212,0
74.5,90007.2,7831.37,26.5409,0.0968076,6.15082e+06,1545.91,300.305,0.0429065,0
74.51,89999.6,7831.37,26.5409,0.0968199,6.15395e+06,1546.59,300.306,0.0428919,0
74.52,89992,7831.38,26.5409,0.0968323,6.15708e+06,1547.28,300.306,0.0428773,0
74.53,89984.5,7831.38,26.5409,0.0968446,6.16022e+06,1547.96,300.306,0.0428626,0
74.54,89976.9,7831.39,26.541,0.096857,6.16335e+06,1548.65,300.306,0.0428479,0
74.55,89969.3,7831.39,26.541,0.0968694,6.16649e+06,1549.33,300.307,0.0428333,0
74.56,89961.7,7831.4,26.541,0.0968817,6.16963e+06,1550.02,300.307,0.0428186,0
74.57,89954.2,7831.4,26.541,0.0968941,6.17277e+06,1550.7,300.307,0.0428039,0
74.58,89946.6,7831.41,26.541,0.0969065,6.17591e+06,1551.39,300.307,0.0427892,0
74.59,89939,7831.41,26.541,0.0969188,6.17906e+06,1552.08,300.308,0.0427745,0
74.6,89931.4,7831.42,26.5411,0.0969312,6.1822e+06,1552.76,300.308,0.0427598,0
74.61,89923.9,7831.42,26.5411,0.0969436,6.18535e+06,1553.45,300.308,0.0427451,0
74.62,89916.3,7831.43,26.5411,0.0969559,6.1885e+06,1554.14,300.308,0.0427304,0
74.63,89908.7,7831.43,26.5411,0.0969683,6.19166e+06,1554.83,300.309,0.0427157,0
74.64,89901.1,7831.44,26.5411,0.0969807,6.19481e+06,1555.52,300.309,0.0427009,0
74.65,89893.5,7831.44,26.5411,0.096993,6.19797e+06,1556.21,300.309,0.0426862,0
74.66,89885.9,7831.45,26.5412,0.0970054,6.20113e+06,1556.9,300.309,0.0426714,0
74.67,89878.4,7831.45,26.5412,0.0970178,6.20429e+06,1557.59,300.31,0.0426567,0
74.68,89870.8,7831.46,26.5412,0.0970301,6.20745e+06,1558.28,300.31,0.0426419,0
74.69,89863.2,7831.46,26.5412,0.0970425,6.21062e+06,1558.97,300.31,0.0426272,0
74.7,89855.6,7831.47,26.5412,0.0970549,6.21378e+06,1559.67,300.31,0.0426124,0
74.71,89848,7831.47,26.5412,0.0970672,6.21695e+06,1560.36,300.311,0.0425976,0
74.72,89840.4,7831.48,26.5413,0.0970796,6.22012e+06,1561.06,300.311,0.0425828,0
74.73,89832.8,7831.48,26.5413,0.097092,6.2233e+06,1561.75,300.311,0.0425681,0
74.74,89825.2,7831.49,26.5413,0.0971043,6.22647e+06,1562.45,300.311,0.0425533,0
74.75,89817.6,7831.49,26.5413,0.0971167,6.22965e+06,1563.14,300.312,0.0425385,0
74.76,89810,7831.5,26.5413,0.0971291,6.23283e+06,1563.84,300.312,0.0425236,0
74.77,89802.5,7831.5,26.5413,0.0971415,6.23601e+06,1564.53,300.312,0.0425088,0
74.78,89794.9,7831.51,26.5414,0.0971538,6.23919e+06,1565.23,300.313,0.042494,0
74.79,89787.3,7831.51,26.5414,0.0971662,6.24238e+06,1565.93,300.313,0.0424792,0
74.8,89779.7,7831.52,26.5414,0.0971786,6.24556e+06,1566.63,300.313,0.0424643,0
74.81,89772.1,7831.52,26.5414,0.097191,6.24875e+06,1567.33,300.313,0.0424495,0
